Date,low est,high est,item,itemURL,seller,hammer price
3 Dec 2017,£207.20,£179.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/187725_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£185.00
3 Dec 2017,£207.20,£179.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/183771_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£185.00
3 Dec 2017,£196.00,£169.00,Yamazaki 2017 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/182845_yamazaki-2017-limited-edition/"">Yamazaki 2017 Limited Edition</a>",scotchwhiskyauctions.com,£175.00
3 Dec 2017,£190.40,£164.00,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/188241_yamazaki-2015-limited-edition/"">Yamazaki 2015 Limited Edition</a>",scotchwhiskyauctions.com,£170.00
3 Dec 2017,£190.40,£164.00,Yamazaki 2017 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/182844_yamazaki-2017-limited-edition/"">Yamazaki 2017 Limited Edition</a>",scotchwhiskyauctions.com,£170.00
3 Dec 2017,£179.20,£154.00,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/185715_yamazaki-2015-limited-edition/"">Yamazaki 2015 Limited Edition</a>",scotchwhiskyauctions.com,£160.00
3 Dec 2017,£151.20,£129.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/182954_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£135.00
3 Dec 2017,£140.00,£119.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/185428_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£125.00
3 Dec 2017,£89.60,£74.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184994_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£80.00
3 Dec 2017,£84.00,£69.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/187456_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£75.00
3 Dec 2017,£84.00,£69.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184456_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£75.00
3 Dec 2017,£84.00,£69.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/185133_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£75.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184397_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184398_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/185275_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/187558_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184407_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184399_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184409_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184396_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/183664_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/187559_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£78.40,£64.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184993_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£70.00
3 Dec 2017,£72.80,£59.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184406_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£65.00
3 Dec 2017,£72.80,£59.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184457_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£65.00
3 Dec 2017,£72.80,£59.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/184408_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£65.00
3 Dec 2017,£72.80,£59.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/187471_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£65.00
3 Dec 2017,£67.20,£54.00,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/185136_yamazaki-distillers-reserve/"">Yamazaki Distiller's Reserve</a>",scotchwhiskyauctions.com,£60.00
3 Dec 2017,£67.20,£54.00,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/185610_yamazaki-distillers-reserve/"">Yamazaki Distiller's Reserve</a>",scotchwhiskyauctions.com,£60.00
3 Dec 2017,£61.60,£49.00,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/182482_yamazaki-distillers-reserve/"">Yamazaki Distiller's Reserve</a>",scotchwhiskyauctions.com,£55.00
3 Dec 2017,£61.60,£49.00,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/186930_yamazaki-distillers-reserve/"">Yamazaki Distiller's Reserve</a>",scotchwhiskyauctions.com,£55.00
3 Dec 2017,£56.00,£44.00,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/187447_yamazaki-distillers-reserve/"">Yamazaki Distiller's Reserve</a>",scotchwhiskyauctions.com,£50.00
3 Dec 2017,£56.00,£44.00,Yamazaki Distillery Only Bottling 30cl,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/187284_yamazaki-distillery-only-bottling-30cl/"">Yamazaki Distillery Only Bottling 30cl</a>",scotchwhiskyauctions.com,£50.00
3 Dec 2017,£50.40,£39.00,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/187562_yamazaki-distillers-reserve/"">Yamazaki Distiller's Reserve</a>",scotchwhiskyauctions.com,£45.00
3 Dec 2017,£50.40,£39.00,Yamazaki Single Malt,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/118_the-80th-auction/188435_yamazaki-single-malt/"">Yamazaki Single Malt</a>",scotchwhiskyauctions.com,£45.00
29 Nov 2017,£184.80,£155.10,Yamazaki Limited Edition 2014,"<a target=""_blank"" href=""https://royalmilewhisky.auction/index.php?option=com_timed_auction&amp;view=lot_detail&amp;auction_id=66&amp;lot_id=103&amp;page_no=3&amp;keyword=&amp;search_type=archive"">Yamazaki Limited Edition 2014</a>",royalmilewhisky.auction,£165.00
26 Nov 2017,"£2,800.00","£2,346.40",Yamazaki - 18 Year Old (Mizunara Cask),"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7521/Yamazaki/Yamazaki---18-Year-Old-Mizunara-Cask.html"">Yamazaki - 18 Year Old (Mizunara Cask)</a>",whiskyhammer.co.uk,"£2,500.00"
26 Nov 2017,"£1,792.00","£1,500.40",Yamazaki - Sherry Cask 2016,"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7190/Yamazaki/Yamazaki---Sherry-Cask-2016.html"">Yamazaki - Sherry Cask 2016</a>",whiskyhammer.co.uk,"£1,600.00"
26 Nov 2017,£649.60,£541.60,Yamazaki - 18 Year Old (Limited Edition),"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7281/Yamazaki/Yamazaki---18-Year-Old-Limited-Edition.html"">Yamazaki - 18 Year Old (Limited Edition)</a>",whiskyhammer.co.uk,£580.00
26 Nov 2017,£414.40,£344.20,Yamazaki - 18 Year Old (Limited Edition),"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/8031/Yamazaki/Yamazaki---18-Year-Old-Limited-Edition.html"">Yamazaki - 18 Year Old (Limited Edition)</a>",whiskyhammer.co.uk,£370.00
26 Nov 2017,£403.20,£334.80,Yamazaki - 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7520/Yamazaki/Yamazaki---18-Year-Old.html"">Yamazaki - 18 Year Old</a>",whiskyhammer.co.uk,£360.00
26 Nov 2017,£280.00,£231.40,Yamazaki - 2014 (Limited Edition),"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7328/Yamazaki/Yamazaki---2014-Limited-Edition.html"">Yamazaki - 2014 (Limited Edition)</a>",whiskyhammer.co.uk,£250.00
26 Nov 2017,£224.00,£184.40,Yamazaki (Suntory) - 10 Year Old (Pure Malt),"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7278/Yamazaki/Yamazaki-Suntory---10-Year-Old-Pure-Malt.html"">Yamazaki (Suntory) - 10 Year Old (Pure Malt)</a>",whiskyhammer.co.uk,£200.00
26 Nov 2017,£168.00,£137.40,Yamazaki - 2017 (Limited Edition),"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7325/Yamazaki/Yamazaki---2017-Limited-Edition.html"">Yamazaki - 2017 (Limited Edition)</a>",whiskyhammer.co.uk,£150.00
26 Nov 2017,£168.00,£137.40,Yamazaki - 2017 (Limited Edition),"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7327/Yamazaki/Yamazaki---2017-Limited-Edition.html"">Yamazaki - 2017 (Limited Edition)</a>",whiskyhammer.co.uk,£150.00
26 Nov 2017,£156.80,£128.00,Yamazaki - 2017 (Limited Edition),"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7326/Yamazaki/Yamazaki---2017-Limited-Edition.html"">Yamazaki - 2017 (Limited Edition)</a>",whiskyhammer.co.uk,£140.00
26 Nov 2017,£112.00,£90.40,Yamazaki - 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyhammer.co.uk/item/7875/Yamazaki/Yamazaki---12-Year-Old.html"">Yamazaki - 12 Year Old</a>",whiskyhammer.co.uk,£100.00
